filename,region,genotype,seedling,zslice,total_area,integrated_intensity,mean_intensity
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z21c1.tif,elongation,control,12,21,55564.0,2127185.0,38.28351090634224
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z22c1.tif,elongation,control,12,22,60940.0,2420994.0,39.72750246143748
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z23c1.tif,elongation,control,12,23,59361.0,2529108.0,42.605549097892556
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z24c1.tif,elongation,control,12,24,57433.0,2459005.0,42.81519335573625
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z25c1.tif,elongation,control,12,25,59484.0,2296646.0,38.60947481675745
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z26c1.tif,elongation,control,12,26,58666.0,1997892.0,34.055364265503016
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z27c1.tif,elongation,control,12,27,42773.0,1286828.0,30.085053655343323
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z28c1.tif,elongation,control,12,28,35981.0,951107.0,26.433589950251523
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z01c1.tif,elongation,mutant,3,1,35301.0,541586.0,15.341944987394125
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z02c1.tif,elongation,mutant,3,2,42022.0,558827.0,13.29843891295036
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z03c1.tif,elongation,mutant,3,3,22283.0,379144.0,17.014944127810438
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z04c1.tif,elongation,mutant,3,4,27417.0,412148.0,15.032571032571033
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z05c1.tif,elongation,mutant,3,5,31469.0,463899.0,14.741459849375577
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z06c1.tif,elongation,mutant,3,6,42945.0,604465.0,14.075328909069741
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z07c1.tif,elongation,mutant,3,7,36643.0,582392.0,15.893676827770651
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z08c1.tif,elongation,mutant,3,8,35368.0,635537.0,17.969266003166705
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z09c1.tif,elongation,mutant,3,9,33884.0,590609.0,17.4303210955023
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z10c1.tif,elongation,mutant,3,10,40121.0,613209.0,15.28399092744448
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z11c1.tif,elongation,mutant,3,11,45867.0,623971.0,13.603920029650947
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z12c1.tif,elongation,mutant,3,12,45529.0,704094.0,15.46473676118518
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z13c1.tif,elongation,mutant,3,13,48712.0,720579.0,14.792638364263427
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z14c1.tif,elongation,mutant,3,14,92199.0,877511.0,9.517576112539182
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z15c1.tif,elongation,mutant,3,15,99236.0,1026904.0,10.34809948002741
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z16c1.tif,elongation,mutant,3,16,100693.0,1096513.0,10.889664624154609
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z17c1.tif,elongation,mutant,3,17,109509.0,1157905.0,10.573605822352501
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z18c1.tif,elongation,mutant,3,18,105705.0,980749.0,9.27817037983066
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z19c1.tif,elongation,mutant,3,19,59528.0,927797.0,15.585892353178336
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z20c1.tif,elongation,mutant,3,20,70642.0,932277.0,13.197205628379718
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z21c1.tif,elongation,mutant,3,21,67933.0,956153.0,14.074941486464605
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z22c1.tif,elongation,mutant,3,22,69994.0,887758.0,12.683344286653142
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z23c1.tif,elongation,mutant,3,23,48757.0,652322.0,13.379043009208933
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z24c1.tif,elongation,mutant,3,24,45641.0,629697.0,13.79673977344931
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z25c1.tif,elongation,mutant,3,25,52052.0,605265.0,11.628083455006532
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z26c1.tif,elongation,mutant,3,26,44116.0,552460.0,12.522894188049687
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z27c1.tif,elongation,mutant,3,27,54354.0,625427.0,11.506549655959082
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z28c1.tif,elongation,mutant,3,28,65820.0,756810.0,11.498176845943481
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong/h2b-istl345_11_seedling3_elong_z29c1.tif,elongation,mutant,3,29,73309.0,844128.0,11.514657136231568
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z01c1.tif,elongation,mutant,1,1,78211.0,884509.0,11.309265960031198
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z02c1.tif,elongation,mutant,1,2,79933.0,872592.0,10.91654260443121
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z03c1.tif,elongation,mutant,1,3,81037.0,808705.0,9.979453829732098
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z04c1.tif,elongation,mutant,1,4,82962.0,714688.0,8.614642848533064
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z05c1.tif,elongation,mutant,1,5,81905.0,614357.0,7.50084854404493
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z06c1.tif,elongation,mutant,1,6,84243.0,561097.0,6.660458435715727
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z07c1.tif,elongation,mutant,1,7,81165.0,533039.0,6.567350458941662
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z08c1.tif,elongation,mutant,1,8,82635.0,514812.0,6.229950989290252
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z09c1.tif,elongation,mutant,1,9,81352.0,491227.0,6.038290392368965
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z10c1.tif,elongation,mutant,1,10,94818.0,516898.0,5.451475458246325
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z11c1.tif,elongation,mutant,1,11,102881.0,537836.0,5.227748563874768
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z12c1.tif,elongation,mutant,1,12,108915.0,554190.0,5.088279851260157
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z13c1.tif,elongation,mutant,1,13,113406.0,561998.0,4.955628449993828
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z14c1.tif,elongation,mutant,1,14,111450.0,567815.0,5.0947958725886044
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z15c1.tif,elongation,mutant,1,15,125397.0,581273.0,4.635461773407657
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z16c1.tif,elongation,mutant,1,16,130791.0,581003.0,4.442224617901843
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z17c1.tif,elongation,mutant,1,17,137694.0,567334.0,4.12025215332549
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z18c1.tif,elongation,mutant,1,18,135157.0,523799.0,3.8754855464385862
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z19c1.tif,elongation,mutant,1,19,137878.0,493826.0,3.5816156312102003
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z20c1.tif,elongation,mutant,1,20,142519.0,475589.0,3.337021730435942
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z21c1.tif,elongation,mutant,1,21,148772.0,475316.0,3.194929153335305
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z22c1.tif,elongation,mutant,1,22,147419.0,481274.0,3.2646673766610816
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z23c1.tif,elongation,mutant,1,23,149925.0,496379.0,3.3108487577121894
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z24c1.tif,elongation,mutant,1,24,148820.0,528616.0,3.5520494557183175
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z25c1.tif,elongation,mutant,1,25,154018.0,581175.0,3.773422586970354
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z26c1.tif,elongation,mutant,1,26,89083.0,592915.0,6.6557592357688895
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z27c1.tif,elongation,mutant,1,27,90144.0,663603.0,7.361588125665602
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z28c1.tif,elongation,mutant,1,28,149721.0,777870.0,5.19546356222574
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong/h2b-istl345_11_seedling1_elong_z29c1.tif,elongation,mutant,1,29,150149.0,822769.0,5.47968351437572
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z01c1.tif,elongation,mutant,5,1,176492.0,1196992.0,6.782131768012148
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z02c1.tif,elongation,mutant,5,2,131235.0,1125072.0,8.57295690936107
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z03c1.tif,elongation,mutant,5,3,93903.0,900638.0,9.591152572335282
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z04c1.tif,elongation,mutant,5,4,154029.0,1128968.0,7.329580793227249
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z05c1.tif,elongation,mutant,5,5,126803.0,1104326.0,8.70898953494791
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z06c1.tif,elongation,mutant,5,6,156310.0,1284251.0,8.216051436248481
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z07c1.tif,elongation,mutant,5,7,166099.0,1405986.0,8.464746928036893
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z08c1.tif,elongation,mutant,5,8,116908.0,1488301.0,12.730531700140281
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z09c1.tif,elongation,mutant,5,9,110095.0,1608911.0,14.613842590490032
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z10c1.tif,elongation,mutant,5,10,125783.0,2056469.0,16.349339735894358
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z11c1.tif,elongation,mutant,5,11,106148.0,1810609.0,17.05740098730075
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z12c1.tif,elongation,mutant,5,12,131792.0,1724381.0,13.084109809396624
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z13c1.tif,elongation,mutant,5,13,110068.0,1554679.0,14.124713813279064
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z14c1.tif,elongation,mutant,5,14,109557.0,1469529.0,13.413373860182372
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z15c1.tif,elongation,mutant,5,15,115214.0,1409220.0,12.231326054125367
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z16c1.tif,elongation,mutant,5,16,161150.0,1020378.0,6.331852311511015
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z17c1.tif,elongation,mutant,5,17,202984.0,771308.0,3.7998462933039057
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z18c1.tif,elongation,mutant,5,18,138167.0,524551.0,3.796499887816917
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z19c1.tif,elongation,mutant,5,19,76998.0,385013.0,5.000298709057378
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z20c1.tif,elongation,mutant,5,20,70595.0,290860.0,4.120121821658758
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z21c1.tif,elongation,mutant,5,21,97182.0,405001.0,4.167448704492601
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z22c1.tif,elongation,mutant,5,22,102760.0,425470.0,4.140424289606851
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z23c1.tif,elongation,mutant,5,23,97603.0,410884.0,4.209747651199246
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z24c1.tif,elongation,mutant,5,24,91036.0,376127.0,4.13162924557318
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z25c1.tif,elongation,mutant,5,25,97267.0,411042.0,4.225914236071843
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z26c1.tif,elongation,mutant,5,26,74264.0,306386.0,4.125632877302596
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z27c1.tif,elongation,mutant,5,27,114354.0,433937.0,3.7946814278468617
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z28c1.tif,elongation,mutant,5,28,111162.0,440847.0,3.965806660549468
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong/h2b-istl345_11_seedling5_elong_z29c1.tif,elongation,mutant,5,29,92784.0,330319.0,3.560085790653561
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z01c1.tif,elongation,mutant,2,1,67110.0,1010598.0,15.058828788556102
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z02c1.tif,elongation,mutant,2,2,71697.0,976256.0,13.616413517999359
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z03c1.tif,elongation,mutant,2,3,64579.0,870095.0,13.473342727512039
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z04c1.tif,elongation,mutant,2,4,76779.0,940242.0,12.246082913296604
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z05c1.tif,elongation,mutant,2,5,63280.0,725209.0,11.460319216182048
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z06c1.tif,elongation,mutant,2,6,113132.0,494247.0,4.368763921790475
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z07c1.tif,elongation,mutant,2,7,60097.0,441483.0,7.346173685874503
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z08c1.tif,elongation,mutant,2,8,60465.0,419731.0,6.941718349458364
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z09c1.tif,elongation,mutant,2,9,97434.0,337263.0,3.4614508282529712
